gvkey,fyear,calyear,car,e,aaer
65247,1999,1999,-0.260901939,-0.13837959,0
65252,1999,1999,-0.135330882,0.007982116,0
65270,1999,1999,0.235611123,0.006278058,0
65275,1999,1999,0.044715265,0.010361006,0
65284,1998,1999,0.171705241,0.002206969,0
65286,1998,1999,-0.086744931,0.005557961,0
65310,1999,1999,0.185807862,0.00343098,0
65311,1999,1999,0.005034932,0.010177637,0
65313,1999,1999,-0.283568671,0.007635373,0
65317,1999,1999,-0.350765073,-0.002866368,0
65387,1999,1999,0.03574491,-0.11614589,0
65399,1999,1999,0.16918521,0.019508341,0
65417,1999,1999,-0.22171482,0.045073513,0
65421,1999,1999,-0.371943514,-0.042529847,0
65434,1999,1999,0.004887205,-0.007603031,0
65440,1999,1999,-0.219808582,0.010818509,0
65449,1998,1999,-0.209396351,-0.035879686,0
65459,1999,1999,-0.193708014,-0.015926607,0
65463,1999,1999,-0.168211136,-0.020292725,0
65466,1999,1999,0.27718741,0.010190787,0
65469,1999,1999,-0.095525085,0.00413124,0
65474,1999,1999,0.691949052,0.031195356,0
65482,1998,1999,-0.308257563,-0.011425446,0
65484,1999,1999,0.344302202,0.011434324,0
65491,1999,1999,-0.075308009,0.029838134,0
65494,1999,1999,0.370672215,0.029046334,0
65503,1999,1999,0.201369592,0.024337001,0
65519,1999,1999,-0.218908001,0.019519866,0
65527,1999,1999,0.65974931,0.002305849,0
65550,1998,1999,-0.187477376,-0.13440192,0
65552,1999,1999,0.504264559,0.010977564,0
65554,1999,1999,-0.471121112,0.014263596,0
65569,1999,1999,-0.082555919,0.013142136,0
65578,1999,1999,0.012101111,-0.014867983,0
65586,1999,1999,0.441080588,0.019164525,0
65587,1999,1999,0.370500953,0.012303505,0
65590,1999,1999,0.00904757,0.010760141,0
65593,1999,1999,0.078311735,-0.001009629,0
65604,1999,1999,0.130511934,-0.048868127,0
65607,1999,1999,-0.135213576,-0.005108527,0
65609,1999,1999,0.268041568,0.025991492,0
65622,1999,1999,0.03531326,0.02346223,0
65624,1999,1999,-0.155884378,-0.090931118,0
65630,1999,1999,-0.300992046,-0.04248856,0
65653,1999,1999,0.000557828,-0.005214906,0
65655,1999,1999,0.233180448,-0.04867487,0
65658,1998,1999,0.053575166,0.015319777,0
65665,1999,1999,-0.179978873,0.001180476,0
65667,1998,1999,0.184558287,0.007255689,0
65669,1999,1999,0.031358784,0.004944284,0
65671,1999,1999,-0.021290003,-0.002752252,0
65676,1999,1999,-0.274695765,0.003179319,0
65681,1999,1999,0.179159783,0.002471705,0
65690,1999,1999,-0.385990357,-0.085200384,0
65697,1999,1999,0.148072005,0.004356597,0
65701,1999,1999,-0.103900103,0.010957531,0
65702,1998,1999,0.016853109,0.005616926,0
65705,1999,1999,-0.192213161,0.015660131,0
65708,1999,1999,-0.05221974,0.011979215,0
65716,1999,1999,0.02551394,-0.028776525,0
65718,1999,1999,0.041450759,0.019420775,0
65724,1999,1999,0.071951155,-0.004575128,0
65725,1999,1999,-0.178607237,0.012353262,0
65731,1999,1999,0.00439757,-0.00746205,0
65732,1999,1999,-0.134704431,0.001514213,0
65739,1999,1999,0.250244969,-0.001019104,0
65749,1999,1999,0.030129248,0.033111963,0
65768,1999,1999,0.063271801,0.007940532,0
65771,1999,1999,0.145838801,0.008064954,0
65776,1999,1999,-0.378362728,-0.041398983,0
65790,1998,1999,-0.081927667,0.007116888,0
65814,1999,1999,0.1260165,0.006551279,0
65831,1999,1999,0.16860942,0.03796168,0
65841,1999,1999,-0.259610289,0.032371372,0
65852,1999,1999,-0.089210161,-0.044993531,0
65861,1999,1999,0.087633046,0.0079293,0
65866,1999,1999,0.182809856,0.012829993,0
65872,1999,1999,0.430838029,-0.005445309,0
65880,1999,1999,-0.057655041,0.051139444,0
65881,1999,1999,-0.115247756,0.044097096,0
65887,1999,1999,0.284479447,0.030195972,0
65893,1999,1999,-0.110336184,-0.080351494,0
65896,1999,1999,0.073714326,0.00885375,0
65899,1999,1999,0.389663455,0.011752365,0
65904,1998,1999,-0.021932632,0.019231001,0
65905,1999,1999,0.106120577,-0.004953655,0
65911,1999,1999,0.176264016,0.02797658,0
65915,1999,1999,0.106074672,-0.014872965,0
65921,1999,1999,0.044362486,0.017995708,0
65923,1999,1999,-0.071791379,0.025002453,0
65948,1999,1999,0.111022235,0.003227455,0
65949,1998,1999,-0.056772728,0.01289635,0
65972,1999,1999,0.119648272,0.012608744,0
66004,1999,1999,-0.294364386,0.027268337,0
66016,1999,1999,0.05883345,0.009858878,0
66027,1999,1999,0.054856341,-0.016032008,0
66034,1999,1999,0.085846034,-0.0293329,0
66050,1999,1999,0.063118352,0.000522637,0
66056,1998,1999,-0.133913957,0.041705679,0
66059,1999,1999,-0.32256673,-0.020528574,0
66061,1999,1999,-0.158291153,0.026907019,0
66062,1999,1999,-0.130864684,-0.058536965,0
66065,1999,1999,-0.123259325,0.005682543,0
66070,1999,1999,0.010506294,0.002695005,0
66265,1999,1999,-0.02197747,0.038772304,0
66290,1998,1999,-0.235634018,0.01071847,0
66293,1999,1999,0.035907225,0.011600176,0
66300,1999,1999,-0.143109028,-0.000768197,0
66360,1999,1999,-0.144583719,-0.003310153,0
66368,1999,1999,0.250050766,0.024575967,0
66371,1999,1999,-0.168714696,0.006102623,0
66379,1999,1999,0.243186209,0.019179523,0
66381,1999,1999,0.110810327,-0.13092028,0
66386,1999,1999,-0.169423917,-0.08291173,0
66393,1999,1999,0.443032861,0.024581807,0
66403,1999,1999,-0.244826399,0.01680267,0
66418,1999,1999,0.61918928,0.01098495,0
66435,1999,1999,-0.072237955,0.002739976,0
66438,1999,1999,0.084242548,0.010261107,0
66447,1999,1999,0.691949052,-0.00113595,0
66450,1999,1999,-0.328495076,0.001593483,0
66451,1999,1999,-0.491957459,-0.10926262,0
66455,1999,1999,-0.290381694,-0.00325373,0
66459,1999,1999,-0.04525669,-0.086917914,0
66468,1999,1999,-0.05106125,0.019243557,0
66507,1999,1999,-0.178876658,0.000704064,0
66526,1999,1999,-0.122358477,-0.001178895,0
66530,1999,1999,-0.044113319,0.010764839,0
66544,1999,1999,-0.068785331,0.045572329,0
66582,1999,1999,-0.031620344,-0.043427978,0
66586,1999,1999,0.436033615,0.028473737,0
66610,1999,1999,-0.082321647,-0.083657801,0
66617,1999,1999,0.080604171,0.008540405,0
66625,1999,1999,-0.053971446,-0.050868254,0
66630,1999,1999,0.014929648,-0.1252176,0
66631,1999,1999,-0.35724811,-0.07876803,0
66656,1999,1999,-0.175371495,-0.018541386,0
66657,1999,1999,-0.036482398,0.007679908,0
66696,1999,1999,0.163827451,-0.020015549,0
66698,1999,1999,-0.081955746,0.030524118,0
66723,1999,1999,-0.491957459,-0.00499065,0
66728,1999,1999,-0.10679781,-0.12857158,0
102617,1998,1999,-0.281810582,0.048827842,0
102696,1998,1999,-0.033008863,-0.092547365,0
105936,1999,1999,0.183333984,0.025681771,0
106900,1999,1999,0.292802877,0.011905009,0
109043,1999,1999,0.372961246,-0.011289891,0
109079,1999,1999,0.080206569,-0.00162444,0
109185,1999,1999,0.170587698,-0.14523327,0
109423,1999,1999,-0.054874568,-0.020041494,0
109425,1999,1999,0.181010188,-0.008544227,0
109580,1999,1999,-0.141566992,0.003927542,0
109581,1999,1999,-0.011288385,-0.0667224,0
109762,1999,1999,0.245317313,0.016826261,0
109826,1999,1999,0.487734426,-0.021491975,0
109919,1999,1999,0.075543133,0.010598942,0
109920,1999,1999,-0.237765471,-0.13332421,0
110039,1999,1999,0.469667851,0.022155924,0
110045,1999,1999,0.264281049,0.007068038,0
110100,1999,1999,0.031066019,-0.11940461,0
110106,1999,1999,-0.079526113,-0.019993469,0
110379,1999,1999,-0.218297384,-0.020469101,0
110387,1999,1999,-0.262992129,0.00992161,0
110533,1999,1999,-0.189651147,0.008310044,0
110535,1999,1999,-0.142577019,0.045150347,0
110536,1999,1999,-0.109987123,0.033141982,0
110560,1999,1999,-0.106886892,-0.15007436,0
110566,1999,1999,-0.077881763,-0.017365133,0
110679,1999,1999,0.691949052,0.038450342,0
110685,1999,1999,0.041083283,0.008299696,0
110728,1999,1999,0.034671326,0.029039364,0
110759,1999,1999,-0.065511385,0.013597419,0
110760,1999,1999,-0.339713606,-0.015234513,0
110766,1999,1999,-0.151756286,0.014573438,0
110804,1999,1999,-0.086142824,-0.07193432,0
111000,1999,1999,0.425193135,0.02998239,0
111064,1999,1999,-0.219945304,-0.1222573,0
111103,1999,1999,-0.023277338,0.022906477,0
111287,1999,1999,0.438140892,0.00937596,0
111479,1999,1999,-0.140109186,-0.11201759,0
111488,1999,1999,-0.393806911,0.024944896,0
111489,1999,1999,0.18239888,0.007592868,1
111530,1999,1999,-0.168083576,-0.008556511,0
111534,1999,1999,0.58670823,0.022114042,1
111631,1999,1999,0.033048731,-0.01128758,0
111671,1999,1999,0.160117598,-0.055973694,0
111839,1999,1999,0.091562678,0.00581256,0
111864,1999,1999,0.691949052,0.031950537,0
111868,1999,1999,0.087795792,-0.011862842,0
111875,1999,1999,0.071316466,-0.026210839,0
112001,1999,1999,0.174777341,0.024087068,0
112004,1999,1999,0.027774249,0.041586425,0
112033,1999,1999,0.009042951,0.022772772,0
112034,1999,1999,-0.228937552,-0.072531335,0
112042,1999,1999,-0.229184336,-0.039864097,0
112088,1999,1999,0.060354965,-0.037538961,0
112168,1999,1999,0.385504039,0.002227715,0
112178,1999,1999,0.197823417,-0.069272503,0
112185,1999,1999,-0.329431886,-0.015819885,0
112473,1999,1999,-0.204285904,-0.12475711,0
112552,1999,1999,-0.175943769,-0.012295939,0
112623,1999,1999,0.049802749,0.023683438,0
112624,1999,1999,0.518284086,0.050621878,0
112720,1999,1999,-0.293496031,0.007110353,0
112752,1999,1999,-0.055832573,-0.003166424,0
112774,1999,1999,-0.186093162,-0.002039264,0
112778,1999,1999,0.262192923,0.014461607,0
112880,1999,1999,0.388659782,0.036889009,0
112888,1999,1999,-0.180907349,0.011749674,0
113028,1999,1999,-0.009871067,-0.06858734,0
113270,1999,1999,-0.294084212,0.008233798,0
113272,1999,1999,-0.179931588,-0.007682133,0
113274,1999,1999,0.02707557,0.001936921,0
113301,1999,1999,-0.141447339,0.00516993,0
113362,1999,1999,0.103314815,0.026522424,0
113419,1999,1999,-0.00253154,0.009766973,0
113425,1999,1999,0.442744546,0.052901551,0
113439,1999,1999,0.183767324,0.018462833,0
113490,1999,1999,-0.257483438,-0.00743545,0
113498,1999,1999,0.379621981,-0.010655613,0
113533,1999,1999,0.513801119,0.036370743,0
113609,1999,1999,-0.125653229,0.022272933,0
114418,1999,1999,-0.111136461,-0.055849448,0
114524,1999,1999,0.12910342,0.046526346,0
115750,1999,1999,-0.20724754,0.03911962,0
115812,1999,1999,-0.140622628,0.030078383,0
116395,1999,1999,-0.026818489,0.021375407,0
116503,1999,1999,0.135266572,0.019610643,0
116504,1999,1999,-0.33024295,-0.033612106,0
116505,1999,1999,0.647859474,0.033883139,0
116588,1999,1999,0.031534046,0.015577335,0
116857,1999,1999,0.288813977,0.010757359,0
153351,1999,1999,0.030351764,0.024007689,0
1004,1999,2000,-0.174368562,-0.016735293,0
1013,2000,2000,0.032429024,0.027320897,0
1034,2000,2000,-0.298322393,0.005349019,0
1036,2000,2000,-0.0970455,0.001564211,0
1038,1999,2000,0.121705285,-0.14982864,0
1045,2000,2000,0.026461321,0.011321943,0
1056,2000,2000,0.195359249,0.00206828,0
1072,1999,2000,0.380637436,0.047405828,0
1078,2000,2000,0.286771839,0.007819449,0
1081,2000,2000,0.081874745,0.001825282,0
1111,1999,2000,-0.210144766,0.008196137,0
1115,2000,2000,0.691949052,0.036639411,0
1166,2000,2000,0.120738151,0.053550392,0
1209,2000,2000,0.099782238,0.015980514,0
1230,2000,2000,0.059731609,-0.043446921,0
1238,2000,2000,0.171872439,0.054917164,0
1239,2000,2000,0.038177287,0.009289306,0
1240,1999,2000,0.032584164,-0.002521567,0
1243,2000,2000,-0.016751302,0.005824931,0
1246,2000,2000,0.016169348,0.006573624,0
1254,2000,2000,-0.039298536,0.019837471,0
1281,2000,2000,0.280382366,0.00685252,0
1300,2000,2000,0.07394968,0.003252947,0
1327,1999,2000,0.107157105,0.008529745,0
1356,2000,2000,0.057744874,-0.003748832,0
1359,2000,2000,-0.023089331,0.018331738,0
1372,2000,2000,0.231959054,-0.010913611,0
1380,2000,2000,0.015219067,0.041855752,0
1382,2000,2000,-0.060571866,-0.04420463,0
1393,1999,2000,-0.11810924,-0.00073727,0
1408,2000,2000,0.129709509,0.003324454,0
1410,2000,2000,0.11135051,0.000141005,0
1468,1999,2000,-0.014701887,0.006225811,0
1478,2000,2000,-0.024603985,-0.006030145,0
1500,2000,2000,0.060314983,-0.011289258,0
1562,1999,2000,0.507778964,-0.038241111,0
1567,2000,2000,0.102243571,-0.030011471,0
1594,1999,2000,0.691949052,0.029621886,0
1598,2000,2000,0.016633377,0.012935483,0
1602,2000,2000,-0.132939969,0.01250314,0
1632,2000,2000,0.691949052,0.034026906,0
1633,2000,2000,-0.010248463,-0.005879427,0
1634,2000,2000,0.32152916,-0.002057266,0
1635,2000,2000,0.665210852,0.009954473,0
1650,2000,2000,-0.018536575,-0.012264907,0
1651,2000,2000,0.121806661,0.021209987,0
1655,1999,2000,0.2439486,-0.008059016,0
1659,2000,2000,-0.113255739,0.018558171,0
1661,2000,2000,0.015915088,0.007471375,0
1663,2000,2000,0.024270336,0.017373592,0
1678,2000,2000,0.078461381,0.024474189,0
1686,1999,2000,-0.10941517,-0.075725876,0
1690,2000,2000,-0.144284386,-0.001083548,0
1704,2000,2000,-0.028521565,0.015149178,0
1722,2000,2000,0.027411484,0.002377396,0
1743,2000,2000,0.067597565,0.037272461,0
1773,2000,2000,0.119021143,0.023780206,0
1794,2000,2000,-0.044932688,0.015756862,0
1860,2000,2000,-0.037079792,0.009295031,0
1864,1999,2000,0.273718038,0.029242991,0
1878,1999,2000,0.581884123,0.023664193,0
1891,2000,2000,0.102115202,0.004402044,0
1913,2000,2000,-0.12124788,0.011339732,0
1914,2000,2000,-0.036954307,0.008025051,0
1919,2000,2000,0.043659054,0.003460346,0
1920,2000,2000,0.012523211,-0.05807307,0
1940,2000,2000,-0.164677933,-0.044792473,0
1943,2000,2000,-0.018126265,0.02147036,0
1968,2000,2000,0.145515127,-0.056624833,0
1976,2000,2000,0.053010708,0.020654269,0
1981,2000,2000,0.131564698,0.005684159,0
1988,2000,2000,0.009656317,0.012346511,0
2008,2000,2000,-0.1018734,0.012963844,0
2033,2000,2000,-0.237625804,-0.011607368,0
2034,2000,2000,0.125627929,0.009119369,0
2044,2000,2000,0.052492927,0.005211098,0
2054,2000,2000,0.213896875,-0.025368979,0
2055,2000,2000,-0.13927357,0.012694964,0
2080,2000,2000,-0.128852197,-0.000158143,0
2085,2000,2000,-0.063507451,0.003595054,0
2086,2000,2000,0.018426688,-0.065988414,0
2101,2000,2000,0.141348164,0.015801476,0
2111,2000,2000,-0.154243961,0.006192416,0
2124,2000,2000,0.239051094,0.05065557,0
2150,2000,2000,0.009114279,0.001679698,0
2154,2000,2000,-0.168276555,0.009252138,0
2169,2000,2000,-0.160279453,-0.001207774,0
2184,1999,2000,0.036780174,0.034105353,0
2189,2000,2000,0.147106924,-0.033447757,0
2193,2000,2000,0.249915916,-0.000186432,0
2222,2000,2000,-0.019185966,-0.02137867,0
2226,2000,2000,-0.247834063,0.011576996,0
2230,1999,2000,0.18580291,0.008648498,0
2255,2000,2000,0.235908045,0.019149194,0
2269,1999,2000,0.06710913,0.011426107,0
2270,2000,2000,0.101016888,0.009024847,0
2282,1999,2000,-0.10323632,0.001908282,0
2285,2000,2000,0.039922518,0.019942593,0
2290,2000,2000,-0.1308653,-0.006014463,0
2299,2000,2000,-0.419300178,-0.078948051,0
2312,2000,2000,0.074842146,0.024668606,0
2337,2000,2000,0.20151897,0.006004177,0
2352,2000,2000,0.162991051,0.016757512,0
2390,2000,2000,-0.066112326,-0.017025333,0
2393,2000,2000,-0.058727214,0.055656094,0
2402,2000,2000,0.215303023,-0.020236885,0
2403,2000,2000,-0.318180708,0.018365843,1
2437,2000,2000,0.156012267,0.02984664,0
2444,2000,2000,0.013504028,0.01478531,0
2448,2000,2000,-0.086456366,-0.004065536,0
2484,1999,2000,0.131605447,0.00235598,0
2489,2000,2000,0.157229615,-0.12724003,0
2490,2000,2000,-0.072337545,0.003778134,0
2497,2000,2000,-0.104680466,0.013349299,0
2504,2000,2000,-0.253501839,-0.025382647,0
2508,2000,2000,-0.030371429,-0.007145297,0
2518,2000,2000,-0.066630458,0.018622974,0
2536,1999,2000,-0.359857473,0.000502522,0
2537,2000,2000,-0.324912938,0.032674287,0
2538,2000,2000,0.048357003,-0.000476573,0
2555,1999,2000,0.054822901,-0.14664817,0
2556,2000,2000,0.040206131,0.000675062,0
2574,2000,2000,0.191065177,-0.003331681,0
2577,2000,2000,0.138894266,0.025767727,0
2589,2000,2000,0.000463986,-0.003316247,0
2593,2000,2000,0.167823851,0.025146063,0
2596,2000,2000,0.115222792,0.01004692,0
2602,2000,2000,0.100161359,-0.000759751,0
2625,2000,2000,-0.19529277,-0.011537407,0
2696,2000,2000,0.094389961,0.008894312,0
2698,2000,2000,0.179184038,0.045210242,0
2751,2000,2000,-0.049510699,-0.008745023,0
2771,2000,2000,-0.141534693,-0.013131434,0
2787,2000,2000,0.184119407,0.00112984,0
2802,1999,2000,0.459873164,0.005819726,0
2807,1999,2000,-0.130551795,-0.006485904,0
2811,2000,2000,0.061703125,-0.054735705,0
2812,2000,2000,-0.20138263,0.013634237,0
2817,2000,2000,-0.245679515,0.019122561,0
2818,1999,2000,0.104522436,0.041785274,0
2845,1999,2000,-0.017973126,0.00878898,0
2888,2000,2000,0.02160579,0.050458889,0
2916,2000,2000,0.195496418,-0.031819291,0
2938,1999,2000,0.168668512,0.020994034,0
2940,2000,2000,0.183077704,-0.014245396,0
2950,2000,2000,-0.334379352,-0.089502402,0
2953,2000,2000,0.123626309,-0.007711644,0
2960,2000,2000,-0.124886434,-0.007280943,0
2982,2000,2000,-0.157617868,-0.00804523,0
2991,2000,2000,0.046153895,0.043033976,0
3007,2000,2000,0.039894511,0.01197811,0
3011,2000,2000,-0.178276767,0.024968281,0
3026,2000,2000,0.010423163,0.014558868,0
3028,2000,2000,-0.069622138,0.000154615,0
3031,2000,2000,-0.435455183,-0.14836641,0
3041,2000,2000,0.14671902,0.00977626,0
3048,2000,2000,0.023502081,-0.006349553,0
3054,1999,2000,0.249072212,0.019165875,0
3062,1999,2000,0.271175161,0.003375564,0
3087,1999,2000,0.078067588,0.013844433,0
3093,2000,2000,-0.071471831,0.005924964,0
3103,2000,2000,0.021550897,0.003359586,0
3107,2000,2000,0.027092353,-0.00728126,0
3121,2000,2000,-0.120507477,0.008170728,0
3126,2000,2000,-0.179015684,-0.020122603,0
3144,2000,2000,-0.049056343,0.016795859,0
3157,2000,2000,0.673216714,0.020610459,0
3158,2000,2000,-0.356672042,0.005207853,0
3164,1999,2000,-0.396246743,-0.068443149,0
3170,2000,2000,0.19341165,0.025013654,0
3230,2000,2000,-0.098413281,0.022688666,0
3246,2000,2000,0.291228736,0.008302142,0
3275,2000,2000,-0.057971456,-0.036251504,0
3282,2000,2000,0.175390475,0.006971838,0
3291,1999,2000,0.212686559,0.000799512,0
3310,1999,2000,0.034015357,0.015467692,1
3333,2000,2000,0.635836093,0.007463249,0
3336,1999,2000,0.060275826,0.002942777,0
3342,2000,2000,0.044298859,-0.041288611,0
3362,1999,2000,-0.179454259,0.00957129,1
3365,2000,2000,-0.079248849,-0.033064757,0
3366,2000,2000,0.102197845,-0.002405809,0
3416,2000,2000,0.018818524,-0.001454917,0
3424,2000,2000,-0.083761975,0.004647691,0
3480,2000,2000,-0.028263056,0.007121774,0
3497,2000,2000,-0.012628922,0.006626295,0
3502,2000,2000,-0.108025355,0.002949778,0
3504,2000,2000,0.279836946,0.006732366,0
3505,2000,2000,0.009473014,0.007799841,0
3532,2000,2000,-0.080308847,0.02221073,0
3570,2000,2000,0.048836399,0.001237489,0
3580,2000,2000,-0.029206632,0.00963394,0
3619,2000,2000,-0.185914593,-0.033720996,0
3647,1999,2000,0.249251001,-0.002668949,0
3650,2000,2000,0.163523452,-0.004768312,1
3662,2000,2000,0.064517561,0.010564308,0
3673,2000,2000,-0.008031311,-0.052683238,0
3700,2000,2000,0.691949052,0.018057391,0
3707,2000,2000,0.052188161,0.013984485,0
3734,2000,2000,-0.00608824,-0.038794473,0
3735,2000,2000,0.22487853,0.01028311,0
3776,2000,2000,0.301034431,-0.12087546,0
3786,2000,2000,-0.055634032,0.010932514,0
3796,1999,2000,0.387689162,0.001323179,0
3798,2000,2000,0.380690616,0.023789819,0
3806,2000,2000,-0.059001519,-0.042312734,0
3821,1999,2000,-0.138722468,0.007165707,0
3835,2000,2000,0.163737592,0.017879568,0
3862,2000,2000,-0.04687443,0.049357563,0
3863,2000,2000,0.068081391,0.039810095,0
3892,1999,2000,0.010654114,-0.003284622,0
3905,2000,2000,0.084881642,0.008600426,0
3916,2000,2000,-0.108355278,-0.055238377,0
3918,1999,2000,0.161054138,0.007803399,0
3937,2000,2000,0.069763456,-0.010316937,0
3946,2000,2000,0.09990041,0.003005176,0
3949,2000,2000,-0.042252151,0.006853285,0
3969,2000,2000,-0.040006435,0.017068142,0
3971,2000,2000,-0.139789303,-0.000760646,0
4001,2000,2000,0.212407415,-0.059885234,0
4016,1999,2000,-0.002260828,0.011250423,1
4034,2000,2000,0.028986029,0.018473063,0
4036,2000,2000,-0.067987002,0.010426254,0
4058,2000,2000,-0.21831305,0.025365522,0
4060,2000,2000,0.144430698,0.012794498,0
4062,2000,2000,-0.027976901,0.043137573,0
4066,2000,2000,0.351096146,0.015841702,0
4072,2000,2000,0.142121655,0.023606407,0
4077,1999,2000,-0.115997942,-0.036052089,0
4078,2000,2000,0.010238083,0.013018794,0
4087,2000,2000,0.006772617,0.007300116,0
4091,2000,2000,0.113186247,0.008149618,0
4108,2000,2000,0.040844309,0.014260627,0
4115,2000,2000,0.452043857,0.024953436,0
4145,2000,2000,-0.068234811,-0.002743019,0
4156,2000,2000,-0.002632653,0.017070878,0
4194,2000,2000,-0.16349732,-0.005422822,0
4199,2000,2000,0.001801117,0.001704547,0
4213,2000,2000,0.061813835,0.009113838,0
4251,2000,2000,-0.041401457,0.013439205,0
4274,1999,2000,0.425071916,0.016942702,0
4279,2000,2000,0.255576859,0.009993241,0
4316,2000,2000,-0.202631108,-0.061111674,0
4321,2000,2000,0.013547436,0.005959354,0
4340,2000,2000,-0.394916304,0.044219282,0
4367,2000,2000,0.0097916,0.00311778,0
4371,2000,2000,0.236133013,0.05061106,0
4372,2000,2000,0.471142465,-0.001418723,1
4390,1999,2000,0.041542861,0.00571588,0
4409,2000,2000,-0.202277103,-0.014914496,0
4423,2000,2000,-0.024412456,0.013406488,0
4460,2000,2000,-0.086591845,0.014018055,0
4462,2000,2000,-0.112578954,-0.057751454,0
4476,1999,2000,0.380912413,0.007655509,0
4477,1999,2000,-0.393673575,-0.1550169,0
4494,2000,2000,0.114851542,0.016438834,0
4498,2000,2000,-0.21036658,-0.075738467,0
4503,2000,2000,0.033193464,0.029035341,0
4510,2000,2000,-0.081375372,0.011847685,0
4523,1999,2000,-0.037314259,0.004327306,0
4546,2000,2000,0.102243085,0.015956612,0
4553,2000,2000,0.168090792,0.002950155,0
4560,2000,2000,0.112161173,0.009837772,0
4600,2000,2000,-0.402796144,-0.051184397,0
4608,2000,2000,0.126856389,0.011669294,0
4611,1999,2000,0.084583511,0.012363224,0
4641,2000,2000,0.061895317,0.026621694,0
4645,2000,2000,0.053730091,-0.001296537,0
4675,2000,2000,-0.133350704,-0.005020982,0
4719,2000,2000,0.238269062,0.008533759,0
4768,1999,2000,-0.067952178,0.01288934,0
4771,2000,2000,0.056912273,0.013200373,0
4802,2000,2000,0.115852754,0.038360797,0
4807,1999,2000,-2.42E-05,0.004458301,0
4809,2000,2000,-0.034217207,-0.018125558,0
4818,2000,2000,-0.229470949,-0.016148642,0
4834,2000,2000,0.231496056,0.01091695,0
4843,1999,2000,0.176495313,0.008814013,0
4864,2000,2000,0.606901763,0.001377732,0
4881,2000,2000,0.138717665,-0.014902506,0
4900,1999,2000,0.691949052,-0.001603289,0
4918,2000,2000,-0.25794335,-0.047032885,0
4926,2000,2000,-0.218001441,0.005368998,0
4936,2000,2000,0.134833712,0.001038636,0
4988,2000,2000,0.061910642,0.00570558,0
4990,1999,2000,0.194580844,0.034799352,0
5018,2000,2000,0.078829045,0.009322426,0
5020,2000,2000,-0.329970687,0.002257863,0
5038,2000,2000,0.015057433,0.031292565,0
5046,2000,2000,0.115345208,0.009991095,0
5047,2000,2000,-0.023705805,0.010542985,0
5073,2000,2000,0.063340602,0.009586638,1
5074,2000,2000,0.175023606,0.007761703,0
5087,2000,2000,0.016235225,0.013483745,0
5109,1999,2000,0.203236325,0.051072732,0
5116,2000,2000,-0.256138398,-0.001384717,0
5122,2000,2000,-0.491957459,-0.041635334,0
5125,2000,2000,0.064474456,0.004062389,0
5134,2000,2000,-0.172750053,-0.019035125,0
5142,1999,2000,-0.01408004,-0.011533372,1
5169,2000,2000,-0.024250111,0.018402347,0
5179,2000,2000,0.035425012,-0.006183459,0
5187,2000,2000,-0.123645958,0.007830098,0
5229,2000,2000,0.111113839,0.017319577,0
5234,2000,2000,0.183006481,0.002293848,0
5252,2000,2000,-0.01606588,0.04185126,0
5256,2000,2000,0.010287514,0.001442894,0
5301,1999,2000,0.136645578,0.006557921,0
5306,2000,2000,-0.142368657,0.000638007,0
5334,1999,2000,-0.015056572,-0.041229371,0
5336,2000,2000,-0.161194722,0.014336635,0
5342,2000,2000,-0.048868614,1.49E-05,0
5374,2000,2000,0.056266282,0.011895388,0
5377,2000,2000,-0.134255264,-0.048069544,0
5379,2000,2000,0.155290134,0.005823773,0
5439,2000,2000,0.013998154,0.000912282,0
5458,1999,2000,0.096683187,0.023095772,0
5476,2000,2000,0.080659119,0.040838584,0
5492,2000,2000,0.174880987,0.005614826,0
5496,2000,2000,0.195567757,0.008761622,0
5505,2000,2000,-0.006023435,0.006887476,0
5518,2000,2000,-0.341599778,-0.013118685,0
5539,2000,2000,-0.009309984,-0.024840949,0
5560,2000,2000,-0.231187183,-0.14890307,0
5564,1999,2000,0.480053469,0.014185479,0
5567,2000,2000,-0.040867217,0.000266985,0
5572,1999,2000,-0.068272103,-0.013209471,0
5578,2000,2000,-0.278826015,0.037758313,0
5581,2000,2000,0.059395057,0.011834148,0
5589,2000,2000,0.239713551,-0.02750748,0
5594,2000,2000,-0.007101562,0.000639489,0
5597,2000,2000,0.214229589,0.020268055,0
5600,2000,2000,0.09208938,0.010256063,0
5606,2000,2000,-0.185346766,0.00345161,0
5608,2000,2000,0.619194409,0.016506722,0
5639,2000,2000,0.218031722,0.010485245,0
5671,2000,2000,-0.104728371,-0.004412436,0
5680,1999,2000,0.019906311,0.022719124,0
5686,2000,2000,-0.139937624,-0.014208389,0
5690,2000,2000,-0.046842186,0.004704241,0
5697,2000,2000,0.047528232,0.012753617,0
5709,2000,2000,0.032821894,-0.001699129,0
5723,2000,2000,0.136701956,0.006832664,0
5726,2000,2000,0.022494035,-0.004768041,0
5750,2000,2000,0.172057136,0.011730913,0
5774,1999,2000,-0.021067915,0.005923205,0
5783,2000,2000,0.20741004,0.019786978,0
5791,2000,2000,-0.307881179,-0.028785972,0
5824,2000,2000,0.143384149,-0.003830519,0
5848,2000,2000,0.058118887,0.002391826,0
5860,2000,2000,0.03744666,0.009593356,0
5862,2000,2000,0.048339803,0.003914382,0
5878,2000,2000,-0.102810312,0.005484344,0
5885,2000,2000,-0.139265018,0.031894386,0
